pet_id,species,size_class,age,weight,heart_rate,temperature,spo2,activity_index,steps,activity_ratio_3day,hr_deviation_pct,temp_deviation_c,label,label_name
408,dog,medium,5.03,16.71,108.4,38.82,96.3,1.865,479,1.769,23.47,-0.68,1,active
164,dog,giant,1.5,60.05,67.7,38.5,97.5,1.0,19,0.923,6.77,-1.0,0,resting
111,cat,n/a,5.28,4.65,188.8,39.01,97.7,1.02,32,1.041,2.98,-0.99,0,resting
358,dog,medium,0.46,23.15,110.9,38.33,98.5,1.012,5,1.267,7.28,-1.17,0,resting
189,cat,n/a,3.77,3.34,175.0,38.97,96.4,1.008,26,1.162,4.1,-1.03,0,resting
234,cat,n/a,18.0,3.5,181.5,39.62,97.5,1.82,694,1.687,14.65,-0.08,1,active
116,dog,toy,18.0,4.12,113.9,38.49,97.9,0.991,26,1.049,-10.2,-0.71,0,resting
11,cat,n/a,9.47,4.29,232.0,39.04,98.0,0.996,1,0.343,31.2,-0.96,2,stressed
239,dog,large,1.11,36.88,69.4,38.68,97.8,1.014,19,1.084,9.8,-0.82,0,resting
469,dog,medium,4.91,24.82,108.9,38.72,97.4,1.033,36,0.745,7.54,-0.78,0,resting
439,dog,large,12.38,33.01,71.6,38.62,98.7,1.007,30,1.252,-14.51,-0.58,0,resting
241,cat,n/a,5.32,3.44,165.3,38.69,98.0,0.993,0,0.967,-5.1,-1.31,0,resting
143,cat,n/a,1.79,5.38,229.4,39.08,97.3,0.981,24,0.313,39.79,-0.92,2,stressed
393,dog,large,0.19,41.78,105.5,38.7,97.9,2.043,688,1.394,13.49,-0.8,1,active
396,dog,small,4.76,8.37,110.5,38.83,97.5,1.037,27,0.868,-4.12,-0.67,0,resting
298,dog,large,4.58,35.04,136.5,38.64,95.6,1.013,14,0.158,80.0,-0.86,2,stressed
23,dog,giant,5.32,55.62,58.9,38.85,97.1,1.461,607,1.438,14.18,-0.65,1,active
479,cat,n/a,0.96,5.08,179.4,38.78,98.5,1.026,16,1.181,-1.03,-1.22,0,resting
219,dog,toy,4.98,1.65,148.9,40.34,95.2,1.086,14,0.467,10.95,0.84,3,anomaly
278,dog,medium,1.77,20.04,136.4,38.05,90.0,1.087,11,0.165,32.42,-1.45,3,anomaly
368,dog,small,1.49,6.11,97.9,38.73,96.6,1.018,6,1.087,-5.11,-0.77,0,resting
293,dog,small,6.3,11.13,153.3,38.38,96.2,1.031,23,0.374,51.26,-1.12,2,stressed
344,cat,n/a,5.86,2.61,153.0,38.79,98.8,1.024,24,1.032,0.86,-1.21,0,resting
477,cat,n/a,2.81,7.66,229.0,40.73,94.3,1.073,11,0.526,25.03,0.73,3,anomaly
50,dog,toy,9.87,2.27,156.8,38.77,97.0,1.086,13,0.711,16.83,-0.73,2,stressed
432,dog,giant,7.09,72.44,71.6,38.99,95.1,1.596,548,1.66,31.2,-0.51,1,active
190,cat,n/a,6.75,5.85,194.9,38.83,97.1,1.067,12,1.042,0.71,-1.17,0,resting
400,cat,n/a,0.15,5.72,227.0,38.98,97.4,2.151,449,1.435,24.75,-1.02,1,active
440,dog,medium,2.89,15.21,91.6,38.52,95.0,1.023,17,0.747,-0.66,-0.98,0,resting
495,dog,giant,11.63,55.77,55.0,38.55,97.6,0.983,24,1.162,2.6,-0.65,0,resting
164,dog,giant,1.5,60.05,54.4,38.5,96.5,1.004,33,0.927,-14.29,-1.0,0,resting
466,dog,giant,1.39,73.01,84.0,38.71,97.2,1.885,520,1.862,13.11,-0.79,1,active
409,dog,toy,1.37,3.21,140.9,38.73,99.2,1.003,31,1.029,5.09,-0.77,0,resting
279,cat,n/a,1.0,1.5,177.3,38.78,96.2,1.04,33,0.865,-7.06,-1.22,0,resting
195,cat,n/a,0.38,7.33,186.5,38.85,97.0,1.015,49,0.998,0.59,-1.15,0,resting
84,dog,small,6.66,5.31,112.3,38.56,97.6,1.007,38,1.075,3.64,-0.94,0,resting
324,cat,n/a,5.26,3.54,248.8,38.59,97.0,1.07,46,0.364,46.7,-1.41,3,anomaly
253,dog,medium,3.59,29.67,99.1,41.01,96.4,1.051,4,0.531,6.46,1.51,3,anomaly
28,cat,n/a,1.15,4.56,160.1,39.14,99.7,0.997,32,1.245,-4.26,-0.86,0,resting
465,dog,toy,10.81,3.2,150.9,38.8,95.7,0.967,7,0.169,42.51,-0.4,3,anomaly
468,cat,n/a,0.15,8.33,183.6,38.54,97.9,0.975,39,0.886,-1.49,-1.46,0,resting
375,cat,n/a,11.33,2.72,225.2,38.69,96.3,1.449,704,1.655,34.44,-1.01,1,active
385,dog,small,1.55,8.11,100.9,38.81,98.5,1.002,23,1.286,-4.14,-0.69,0,resting
418,dog,giant,2.46,73.66,104.4,38.16,86.9,1.005,34,0.138,40.94,-1.34,3,anomaly
78,dog,toy,6.93,2.93,160.7,39.71,95.8,1.077,35,0.127,4.31,0.21,3,anomaly
174,cat,n/a,8.08,5.53,213.9,39.19,94.8,1.686,756,1.448,40.45,-0.81,1,active
455,cat,n/a,3.54,2.32,221.3,38.95,96.4,1.051,22,0.0,40.59,-1.05,2,stressed
45,cat,n/a,3.04,5.53,159.4,38.8,98.7,1.031,0,0.996,-4.52,-1.2,0,resting
252,dog,small,6.66,5.88,131.3,40.72,96.2,1.074,24,0.161,17.23,1.22,3,anomaly
81,cat,n/a,0.26,4.68,223.6,39.31,96.2,1.515,341,1.909,9.33,-0.69,1,active
255,cat,n/a,2.07,5.75,151.8,38.67,99.0,1.018,15,1.196,-6.74,-1.33,0,resting
100,cat,n/a,1.58,2.47,224.2,39.17,97.9,1.108,476,1.736,37.64,-0.83,1,active
471,dog,small,0.55,8.34,124.9,38.57,98.2,1.015,36,1.017,6.99,-0.93,0,resting
87,dog,small,1.06,7.16,130.3,38.63,87.9,1.058,53,0.609,2.83,-0.87,3,anomaly
66,cat,n/a,0.15,3.26,197.0,39.06,96.1,1.065,30,1.14,-0.78,-0.94,0,resting
343,cat,n/a,0.17,7.88,245.6,38.82,96.0,1.057,25,0.448,25.36,-1.18,3,anomaly
262,dog,medium,0.26,21.51,96.8,38.38,99.3,1.016,11,1.008,3.18,-1.12,0,resting
45,cat,n/a,3.04,5.53,211.9,39.49,97.3,1.211,550,1.911,26.93,-0.51,1,active
186,dog,giant,0.29,83.34,120.7,38.85,96.7,1.573,532,1.172,28.89,-0.65,1,active
140,cat,n/a,4.48,5.2,182.1,38.33,95.3,1.059,46,0.999,3.42,-1.67,0,resting
452,dog,large,2.09,49.83,69.5,38.56,97.1,1.06,31,1.012,-0.35,-0.94,0,resting
176,dog,large,1.15,40.25,84.0,38.76,98.0,1.042,23,0.827,-5.81,-0.74,0,resting
233,cat,n/a,4.37,4.84,153.0,38.87,97.8,1.033,26,0.918,-3.93,-1.13,0,resting
308,cat,n/a,3.62,3.39,185.5,38.43,90.5,1.033,7,0.4,17.22,-1.57,3,anomaly
116,dog,toy,18.0,4.12,149.0,38.48,95.9,1.04,26,0.229,17.5,-0.72,2,stressed
235,dog,medium,1.96,17.01,85.6,38.79,96.7,1.06,23,0.776,0.64,-0.71,0,resting
136,cat,n/a,8.41,1.5,161.2,38.97,97.1,1.006,26,0.682,-0.43,-1.03,0,resting
496,cat,n/a,5.83,4.3,228.9,39.24,93.0,1.028,31,0.326,39.6,-0.76,2,stressed
391,cat,n/a,1.68,6.28,172.4,38.74,98.1,1.02,32,1.052,5.65,-1.26,0,resting
46,cat,n/a,2.87,5.28,207.2,38.94,97.0,1.423,770,1.611,19.37,-1.06,1,active
57,cat,n/a,18.0,5.0,222.9,39.1,97.0,0.989,12,0.458,25.97,-0.6,2,stressed
334,cat,n/a,1.42,4.96,208.9,39.37,95.6,1.482,815,2.047,19.84,-0.63,1,active
160,dog,medium,5.18,17.71,117.5,39.14,98.1,1.34,659,1.292,38.38,-0.36,1,active
150,cat,n/a,0.96,3.97,206.3,38.81,97.7,1.03,24,1.199,4.3,-1.19,0,resting
9,cat,n/a,5.22,3.27,193.3,38.9,96.5,1.045,0,1.001,0.94,-1.1,0,resting
40,dog,small,4.42,8.16,132.2,38.45,95.7,1.03,18,0.964,2.68,-1.05,0,resting
294,dog,medium,3.52,22.56,131.5,38.81,96.3,1.283,575,1.522,47.65,-0.69,1,active
483,cat,n/a,8.01,6.65,201.4,38.73,98.3,1.716,473,1.81,7.49,-1.27,1,active
346,dog,large,3.58,37.72,145.7,38.69,97.5,1.044,22,0.229,112.91,-0.81,2,stressed
192,cat,n/a,2.58,5.61,199.1,38.78,96.9,1.371,406,1.38,26.0,-1.22,1,active
188,cat,n/a,8.18,2.82,193.2,39.14,99.4,1.979,545,1.584,29.21,-0.86,1,active
284,dog,toy,3.42,3.15,151.4,38.34,96.9,1.094,21,0.666,32.55,-1.16,2,stressed
116,dog,toy,18.0,4.12,123.8,38.56,98.7,1.652,545,2.181,-2.38,-0.64,1,active
312,cat,n/a,3.08,5.07,237.5,38.9,98.9,0.979,1,0.164,30.38,-1.1,2,stressed
227,dog,medium,7.48,16.74,150.5,38.89,94.2,1.055,7,0.549,46.04,-0.61,2,stressed
251,cat,n/a,4.73,2.16,209.1,39.03,97.6,1.577,740,1.463,26.34,-0.97,1,active
46,cat,n/a,2.87,5.28,216.6,39.07,99.0,1.907,630,1.386,24.8,-0.93,1,active
414,cat,n/a,0.69,4.28,195.7,38.54,96.8,0.986,40,0.93,5.1,-1.46,0,resting
96,dog,medium,8.21,10.59,150.5,38.83,95.9,1.033,5,0.429,80.69,-0.67,2,stressed
126,dog,giant,2.39,76.97,82.4,38.48,97.5,1.947,518,1.748,25.39,-1.02,1,active
147,dog,large,3.59,32.67,91.3,38.72,98.8,1.005,5,1.199,7.82,-0.78,0,resting
359,cat,n/a,0.86,7.6,230.0,40.83,97.8,1.119,43,0.304,15.01,0.83,3,anomaly
476,dog,medium,7.58,15.1,86.4,38.44,99.3,1.015,7,0.987,-3.27,-1.06,0,resting
417,dog,small,8.78,10.01,89.2,38.58,97.5,1.061,15,1.279,-9.36,-0.92,0,resting
95,dog,giant,0.45,62.02,167.3,38.06,98.4,0.977,26,0.267,115.53,-1.44,3,anomaly
452,dog,large,2.09,49.83,88.8,38.55,98.7,1.484,573,1.581,27.38,-0.95,1,active
23,dog,giant,5.32,55.62,82.0,39.18,97.0,0.9,790,1.212,58.83,-0.32,1,active
266,dog,large,0.5,19.75,131.3,38.9,97.2,2.43,681,1.449,38.29,-0.6,1,active
44,dog,small,3.16,4.25,95.1,38.63,98.5,1.024,33,1.102,-3.43,-0.87,0,resting
445,cat,n/a,6.43,5.86,160.9,38.85,98.1,0.999,23,0.947,-2.37,-1.15,0,resting
93,cat,n/a,1.95,6.08,212.0,39.04,97.9,1.652,810,1.505,21.36,-0.96,1,active
136,cat,n/a,8.41,1.5,223.6,38.95,96.5,1.956,469,1.543,38.11,-1.05,1,active
457,dog,toy,13.37,4.46,116.3,38.51,99.1,0.996,33,0.986,5.83,-0.69,0,resting
349,cat,n/a,1.35,2.79,239.1,38.82,96.5,1.115,13,0.457,21.03,-1.18,2,stressed
46,cat,n/a,2.87,5.28,226.0,41.13,94.9,0.981,51,0.303,30.2,1.13,3,anomaly
94,dog,small,0.34,9.64,124.9,38.6,95.8,1.01,37,0.944,-2.44,-0.9,0,resting
467,dog,toy,6.37,3.95,147.7,38.71,94.7,1.068,19,0.444,6.03,-0.79,2,stressed
76,dog,medium,5.08,21.26,112.2,38.97,96.2,1.637,567,1.441,36.03,-0.53,1,active
341,cat,n/a,1.18,5.92,228.7,38.94,98.0,0.969,0,0.087,26.59,-1.06,2,stressed
328,dog,medium,1.33,30.84,88.9,38.55,98.3,1.05,22,0.976,1.38,-0.95,0,resting
468,cat,n/a,0.15,8.33,216.6,41.02,95.9,1.128,34,0.614,16.17,1.02,3,anomaly
115,dog,medium,5.59,14.95,105.3,38.49,97.0,0.977,25,0.71,5.58,-1.01,0,resting
395,dog,toy,0.42,1.75,160.8,38.36,91.0,1.061,3,0.682,14.91,-1.14,3,anomaly
83,dog,giant,10.38,77.31,152.6,38.58,96.9,1.043,28,0.286,156.56,-0.62,2,stressed
454,dog,medium,1.45,10.03,94.7,38.34,96.4,0.982,25,1.167,-3.29,-1.16,0,resting
82,dog,large,10.93,37.99,53.7,38.59,96.5,1.001,13,1.219,-2.69,-0.61,0,resting
442,dog,large,0.15,45.78,131.3,38.6,98.2,1.534,439,1.744,55.16,-0.9,1,active
453,dog,toy,0.54,1.72,144.1,38.86,94.2,2.098,675,1.533,-11.84,-0.64,1,active
445,cat,n/a,6.43,5.86,195.1,38.76,84.9,1.133,26,0.84,18.39,-1.24,3,anomaly
318,dog,giant,0.43,59.53,100.4,38.67,99.0,1.025,13,1.06,30.06,-0.83,0,resting
321,cat,n/a,2.27,4.38,212.5,38.97,97.3,1.878,605,1.176,22.89,-1.03,1,active
289,cat,n/a,2.63,3.49,232.8,39.09,96.5,0.99,13,0.353,27.51,-0.91,3,anomaly
205,dog,giant,1.14,84.23,71.1,38.52,98.9,1.08,38,1.058,-10.57,-0.98,0,resting
285,dog,toy,0.15,2.46,174.1,40.78,97.9,0.983,27,0.262,36.5,1.28,3,anomaly
400,cat,n/a,0.15,5.72,244.8,39.04,95.4,1.051,2,0.321,34.53,-0.96,2,stressed
37,cat,n/a,0.97,4.55,179.3,38.74,97.2,1.083,36,1.231,1.17,-1.26,0,resting
475,cat,n/a,4.65,4.91,221.6,39.11,95.7,1.064,25,0.345,16.97,-0.89,2,stressed
112,dog,small,3.88,6.17,98.5,38.49,97.0,0.999,32,0.939,-3.25,-1.01,0,resting
77,dog,small,1.73,14.37,108.9,38.46,97.5,0.999,34,1.209,-0.65,-1.04,0,resting
414,cat,n/a,0.69,4.28,186.7,39.18,96.3,0.987,16,0.988,0.31,-0.82,0,resting
407,dog,large,6.95,55.96,142.2,38.93,96.1,0.984,19,0.155,119.64,-0.57,2,stressed
295,dog,giant,2.23,81.34,91.7,38.69,99.2,1.779,627,2.007,41.63,-0.81,1,active
71,cat,n/a,5.7,7.08,260.0,38.87,93.4,0.999,37,0.747,38.27,-1.13,3,anomaly
21,dog,large,0.43,41.93,99.4,38.2,98.0,1.018,16,1.465,2.31,-1.3,0,resting
460,dog,small,9.92,7.23,123.6,39.32,98.8,1.651,574,1.953,41.17,-0.18,1,active
122,dog,giant,8.07,74.84,53.5,38.44,95.8,1.043,17,0.727,-2.62,-1.06,0,resting
346,dog,large,3.58,37.72,121.4,38.91,97.6,1.716,597,1.21,77.49,-0.59,1,active
136,cat,n/a,8.41,1.5,154.0,38.7,97.3,1.04,0,0.67,-4.9,-1.3,0,resting
137,dog,large,2.62,45.23,100.9,40.56,97.8,1.122,28,0.491,13.89,1.06,3,anomaly
315,dog,small,6.66,10.99,120.9,38.77,96.6,1.014,4,0.882,8.43,-0.73,0,resting
457,dog,toy,13.37,4.46,115.1,38.27,97.4,1.03,17,0.813,4.75,-0.93,0,resting
95,dog,giant,0.45,62.02,151.4,38.92,96.3,1.029,16,0.575,95.07,-0.58,2,stressed
452,dog,large,2.09,49.83,62.3,38.56,97.9,1.016,43,1.256,-10.72,-0.94,0,resting
117,dog,medium,0.73,14.85,154.1,39.91,95.6,0.98,17,0.915,46.96,0.41,3,anomaly
380,cat,n/a,1.19,6.78,222.0,39.18,97.4,1.677,636,1.482,36.86,-0.82,1,active
124,cat,n/a,1.82,3.57,218.1,38.97,99.2,1.373,657,1.626,28.41,-1.03,1,active
116,dog,toy,18.0,4.12,126.0,38.82,96.9,1.066,10,0.959,-0.62,-0.38,0,resting
257,dog,large,0.3,41.51,70.7,38.44,98.3,1.046,12,0.774,0.06,-1.06,0,resting
169,dog,large,3.44,34.49,142.5,40.45,94.9,1.054,19,0.344,114.16,0.95,3,anomaly
145,dog,toy,1.87,2.35,137.6,38.44,99.2,1.029,0,1.112,9.29,-1.06,0,resting
135,cat,n/a,3.19,3.62,222.5,38.94,97.8,1.015,742,1.293,29.14,-1.06,1,active
208,cat,n/a,5.75,2.38,212.1,39.17,94.6,1.754,755,1.672,38.68,-0.83,1,active
70,dog,small,3.14,3.39,117.5,38.7,98.5,1.07,14,1.041,-3.06,-0.8,0,resting
245,dog,giant,5.54,59.45,61.6,38.53,99.3,1.013,0,1.086,7.35,-0.97,0,resting
258,dog,small,0.93,9.82,105.5,38.7,97.3,1.048,32,0.598,-8.63,-0.8,0,resting
318,dog,giant,0.43,59.53,73.3,38.43,97.3,0.994,16,1.082,-5.05,-1.07,0,resting
344,cat,n/a,5.86,2.61,154.1,38.81,97.8,1.02,10,1.121,1.58,-1.19,0,resting
195,cat,n/a,0.38,7.33,183.7,38.8,97.7,1.041,8,1.343,-0.92,-1.2,0,resting
109,cat,n/a,4.12,4.67,141.8,38.71,99.8,1.029,2,1.039,-7.29,-1.29,0,resting
223,dog,medium,1.08,20.83,93.6,40.93,98.5,0.994,20,0.264,25.79,1.43,3,anomaly
167,dog,medium,10.95,24.14,138.9,38.48,96.3,1.005,5,0.268,81.07,-0.72,2,stressed
56,cat,n/a,10.72,4.4,191.3,38.91,95.2,2.055,405,1.16,9.9,-0.79,1,active
185,dog,small,4.02,6.39,146.8,39.03,95.7,1.078,490,1.553,33.6,-0.47,1,active
232,cat,n/a,0.25,5.96,210.9,38.79,97.8,1.018,37,1.062,2.97,-1.21,0,resting
474,cat,n/a,0.38,4.22,215.4,39.33,93.7,1.641,676,1.408,14.11,-0.67,1,active
279,cat,n/a,1.0,1.5,181.2,38.95,98.9,1.046,32,1.109,-5.01,-1.05,0,resting
50,dog,toy,9.87,2.27,143.0,38.39,97.4,1.07,14,0.381,6.56,-1.11,2,stressed
4,dog,small,7.14,5.85,104.5,38.65,97.5,0.994,53,0.967,6.06,-0.85,0,resting
345,cat,n/a,3.23,5.81,186.6,38.94,97.3,1.006,19,0.955,1.85,-1.06,0,resting
472,dog,small,0.83,5.7,127.0,38.72,97.5,1.051,20,1.382,2.83,-0.78,0,resting
219,dog,toy,4.98,1.65,147.5,39.64,97.5,1.033,43,0.689,9.97,0.14,3,anomaly
407,dog,large,6.95,55.96,58.0,38.59,96.5,1.021,0,1.121,-10.34,-0.91,0,resting
19,dog,medium,16.91,23.01,89.9,38.53,97.9,0.962,15,1.037,0.05,-0.67,0,resting
264,cat,n/a,1.34,7.01,225.7,38.94,96.9,1.725,390,1.368,23.5,-1.06,1,active
311,cat,n/a,1.97,6.09,240.9,39.14,94.9,1.049,21,0.197,60.24,-0.86,2,stressed
448,dog,giant,4.34,69.07,169.6,38.68,97.1,1.055,16,0.378,187.86,-0.82,2,stressed
371,cat,n/a,2.38,2.8,203.8,39.52,98.2,1.679,714,1.306,24.08,-0.48,1,active
364,dog,medium,4.17,23.22,139.3,39.07,97.9,1.785,686,1.501,55.28,-0.43,1,active
419,dog,giant,0.63,74.6,103.7,38.71,96.9,1.562,635,1.321,31.49,-0.79,1,active
493,cat,n/a,7.09,2.26,159.7,38.8,98.8,1.016,12,1.228,1.76,-1.2,0,resting
252,dog,small,6.66,5.88,114.3,38.43,97.3,1.05,27,1.125,2.07,-1.07,0,resting
422,dog,medium,0.21,28.67,123.6,38.69,97.1,1.345,475,1.972,23.4,-0.81,1,active
157,dog,large,0.74,25.01,147.5,38.44,95.0,2.052,665,1.1,43.86,-1.06,1,active
296,dog,medium,12.36,19.84,72.3,38.25,97.2,0.981,25,0.916,-5.74,-0.95,0,resting
164,dog,giant,1.5,60.05,167.4,38.47,98.6,1.053,17,0.0,163.89,-1.03,2,stressed
36,dog,giant,0.3,58.45,67.6,38.48,97.9,1.0,8,1.09,2.73,-1.02,0,resting
8,dog,large,3.83,39.36,71.1,38.76,97.7,1.047,15,1.121,-4.83,-0.74,0,resting
332,cat,n/a,3.16,5.47,160.1,38.45,97.3,1.06,0,0.938,-2.34,-1.55,0,resting
283,cat,n/a,6.63,6.83,154.8,38.82,96.6,1.089,32,1.134,-1.25,-1.18,0,resting
427,dog,large,2.44,33.39,71.1,38.49,99.3,1.052,23,0.911,-8.28,-1.01,0,resting
229,cat,n/a,1.38,1.65,199.2,38.93,99.1,1.032,42,1.091,1.01,-1.07,0,resting
476,dog,medium,7.58,15.1,172.0,38.71,97.2,0.984,0,0.451,92.46,-0.79,3,anomaly
184,cat,n/a,1.68,1.5,192.1,38.99,86.8,1.013,27,0.379,14.03,-1.01,3,anomaly
51,cat,n/a,11.26,2.0,154.8,38.6,97.1,0.971,10,1.044,1.98,-1.1,0,resting
178,cat,n/a,3.8,3.44,179.9,38.52,98.4,1.076,21,0.849,2.05,-1.48,0,resting
407,dog,large,6.95,55.96,63.8,38.48,98.4,1.019,15,1.04,-1.44,-1.02,0,resting
196,dog,giant,7.54,43.83,144.2,38.77,96.5,1.033,16,0.402,160.21,-0.73,2,stressed
254,cat,n/a,3.41,7.72,260.0,38.78,94.3,1.041,15,0.644,45.39,-1.22,3,anomaly
303,cat,n/a,1.9,3.98,216.7,39.47,96.4,1.207,856,1.7,31.38,-0.53,1,active
340,dog,large,3.85,40.09,79.8,38.49,97.4,1.052,6,1.187,-8.2,-1.01,0,resting
426,dog,large,0.45,44.14,78.7,38.21,99.2,1.048,31,0.92,-7.88,-1.29,0,resting
37,cat,n/a,0.97,4.55,184.5,38.67,98.5,0.984,18,1.11,4.13,-1.33,0,resting
19,dog,medium,16.91,23.01,93.5,38.5,96.5,1.012,37,1.034,4.0,-0.7,0,resting
247,cat,n/a,1.26,3.72,160.6,38.73,98.8,1.049,31,1.124,-0.41,-1.27,0,resting
231,dog,small,0.15,1.66,116.3,38.62,98.7,0.988,17,1.003,7.61,-0.88,0,resting
63,cat,n/a,0.44,5.33,192.9,39.11,94.0,1.87,348,1.648,1.0,-0.89,1,active
134,cat,n/a,3.15,4.97,226.4,39.23,96.8,1.421,576,1.57,32.44,-0.77,1,active
478,cat,n/a,1.38,9.16,226.1,38.97,95.8,0.994,1,0.17,25.85,-1.03,2,stressed
405,dog,large,0.56,30.24,77.1,38.37,97.2,0.976,0,1.064,-1.97,-1.13,0,resting
371,cat,n/a,2.38,2.8,258.9,38.51,94.9,1.001,34,0.7,57.62,-1.49,3,anomaly
434,cat,n/a,6.59,7.73,158.1,38.62,97.9,0.991,44,0.848,-2.4,-1.38,0,resting
206,dog,medium,1.0,13.62,101.2,38.55,97.5,1.004,4,0.905,2.94,-0.95,0,resting
449,cat,n/a,5.7,7.17,199.6,39.13,95.1,1.856,359,1.55,13.29,-0.87,1,active
1,cat,n/a,6.91,3.97,221.4,38.96,95.8,1.445,826,1.61,31.34,-1.04,1,active
281,dog,small,0.88,10.43,164.9,38.95,96.9,1.005,19,0.717,27.57,-0.55,2,stressed
459,dog,giant,2.01,57.84,46.0,38.58,99.1,0.997,19,1.006,-15.18,-0.92,0,resting
360,cat,n/a,1.49,4.97,164.8,38.82,96.7,1.037,9,0.948,-2.25,-1.18,0,resting
290,dog,toy,2.79,1.0,161.5,38.72,96.6,0.969,35,0.441,23.19,-0.78,2,stressed
170,dog,small,1.08,8.91,157.3,38.9,95.4,1.016,7,0.011,30.94,-0.6,2,stressed
439,dog,large,12.38,33.01,143.3,38.66,95.8,1.032,11,0.539,71.17,-0.54,2,stressed
452,dog,large,2.09,49.83,66.3,38.41,97.5,1.052,13,1.049,-4.94,-1.09,0,resting
267,dog,large,3.98,33.16,149.8,38.88,96.3,1.029,7,0.38,80.09,-0.62,2,stressed
353,cat,n/a,8.86,3.0,149.1,38.81,98.4,1.038,28,1.117,2.21,-1.19,0,resting
36,dog,giant,0.3,58.45,179.4,38.69,95.9,1.009,0,0.52,172.46,-0.81,3,anomaly
464,dog,small,1.41,14.34,111.5,38.51,96.4,1.034,10,1.125,8.42,-0.99,0,resting
112,dog,small,3.88,6.17,104.5,38.66,97.3,1.005,1,1.142,2.71,-0.84,0,resting
326,dog,medium,0.44,32.23,105.6,38.32,97.5,1.048,11,1.173,6.71,-1.18,0,resting
342,dog,small,0.59,5.52,114.5,38.51,98.3,0.996,17,0.91,-9.18,-0.99,0,resting
348,dog,medium,0.51,18.09,136.4,38.93,97.1,1.591,816,2.063,31.44,-0.57,1,active
275,cat,n/a,10.16,4.27,199.7,39.2,96.1,1.208,738,1.842,21.31,-0.5,1,active
385,dog,small,1.55,8.11,137.2,40.47,93.9,1.106,0,0.519,30.29,0.97,3,anomaly
180,cat,n/a,5.12,1.67,219.9,39.41,97.5,2.219,465,1.415,26.07,-0.59,1,active
392,dog,medium,0.42,22.07,155.1,38.97,96.8,1.266,680,1.953,51.26,-0.53,1,active
260,cat,n/a,1.56,5.94,217.0,38.94,96.6,1.783,498,2.244,24.46,-1.06,1,active
126,dog,giant,2.39,76.97,78.6,38.76,89.4,1.129,18,0.414,19.66,-0.74,3,anomaly
241,cat,n/a,5.32,3.44,207.4,39.16,95.1,1.533,781,1.531,19.08,-0.84,1,active
472,dog,small,0.83,5.7,132.9,38.46,96.8,1.061,14,1.4,7.6,-1.04,0,resting
102,cat,n/a,0.86,6.94,172.3,38.74,96.9,1.02,0,0.781,-0.02,-1.26,0,resting
470,dog,giant,2.66,72.13,70.7,38.6,97.1,1.056,12,0.903,10.88,-0.9,0,resting
373,dog,small,5.5,13.63,71.9,38.49,97.2,1.03,48,0.69,-9.06,-1.01,0,resting
106,dog,large,4.98,27.14,73.1,38.65,96.4,1.154,672,1.715,18.41,-0.85,1,active
420,dog,small,11.23,8.69,153.7,38.46,94.9,1.041,68,0.132,55.09,-0.74,3,anomaly
482,dog,large,3.76,42.58,73.6,38.8,96.6,1.497,662,1.57,7.36,-0.7,1,active
252,dog,small,6.66,5.88,137.6,38.34,97.6,1.57,806,1.545,22.88,-1.16,1,active
488,dog,large,1.36,33.15,105.8,38.79,96.3,1.469,654,1.334,67.72,-0.71,1,active
302,cat,n/a,1.0,8.19,225.8,39.34,94.9,1.946,445,1.567,40.83,-0.66,1,active
153,cat,n/a,1.05,6.11,177.9,38.98,96.5,1.05,6,0.799,1.45,-1.02,0,resting
141,dog,toy,0.51,1.0,161.0,38.56,94.9,1.034,39,0.888,-3.4,-0.94,0,resting
349,cat,n/a,1.35,2.79,202.2,39.12,97.5,1.804,467,1.014,2.32,-0.88,1,active
375,cat,n/a,11.33,2.72,221.1,39.3,95.6,1.545,558,1.316,32.03,-0.4,1,active
225,dog,toy,9.87,2.96,193.4,41.2,97.9,1.032,8,0.284,33.49,1.7,3,anomaly
66,cat,n/a,0.15,3.26,191.1,39.05,97.9,1.58,690,1.581,-3.72,-0.95,1,active
3,dog,medium,1.22,19.77,69.1,38.57,96.3,1.004,28,0.969,-7.66,-0.93,0,resting
64,dog,small,4.53,9.75,144.3,40.14,96.0,1.011,29,0.491,24.43,0.64,3,anomaly
167,dog,medium,10.95,24.14,127.4,39.76,93.9,1.044,27,0.184,66.01,0.56,3,anomaly
380,cat,n/a,1.19,6.78,202.1,39.36,97.0,1.745,517,1.531,24.58,-0.64,1,active
497,cat,n/a,6.48,5.26,234.6,39.16,98.5,1.104,13,0.432,40.31,-0.84,2,stressed
185,dog,small,4.02,6.39,169.2,38.7,96.7,1.027,12,0.563,53.94,-0.8,3,anomaly
438,dog,giant,0.86,57.39,88.4,38.43,97.9,1.029,0,0.971,5.8,-1.07,0,resting
261,cat,n/a,3.53,3.0,164.1,38.92,98.2,0.99,5,0.772,-0.7,-1.08,0,resting
303,cat,n/a,1.9,3.98,205.5,39.09,97.7,1.736,560,1.349,24.57,-0.91,1,active
449,cat,n/a,5.7,7.17,209.7,39.07,96.7,1.296,434,1.956,19.04,-0.93,1,active
421,dog,small,3.75,7.25,128.8,38.73,98.8,0.999,39,0.985,3.33,-0.77,0,resting
400,cat,n/a,0.15,5.72,178.6,38.86,97.2,1.072,42,0.965,-1.85,-1.14,0,resting
204,dog,toy,0.15,3.17,150.6,38.91,97.0,1.545,654,1.731,15.75,-0.59,1,active
